"","feed_pub_date","item_title","item_description","item_link"
"36",2021-01-21 07:08:00,"BREAKING - Impfstoff von Moderna ausgesetzt? + Rock Tech Lithium, Millennial Lithium, Biontech, Pfizer und Bayer - FinanzNachrichten.de","BREAKING - Impfstoff von Moderna ausgesetzt? + Rock Tech Lithium, Millennial Lithium, Biontech, Pfizer und Bayer&nbsp;&nbsp;FinanzNachrichten.de","https://www.finanznachrichten.de/nachrichten-2021-01/51761837-breaking-impfstoff-von-moderna-ausgesetzt-rock-tech-lithium-millennial-lithium-biontech-pfizer-und-bayer-665.htm"
"37",2021-01-21 07:08:00,"Spahn: Überall ist der Impfstoff knapp – außer in den USA - Berliner Zeitung","Spahn: Überall ist der Impfstoff knapp – außer in den USA&nbsp;&nbsp;Berliner Zeitung","https://www.berliner-zeitung.de/politik-gesellschaft/spahn-ueberall-ist-der-impfstoff-knapp-ausser-in-den-usa-li.133469"
"38",2021-01-21 07:08:00,"BioNTech, CureVac & Co.: Die neuen Impfstoff-Partnerschaften - tagesschau.de","BioNTech, CureVac & Co.: Die neuen Impfstoff-Partnerschaften&nbsp;&nbsp;tagesschau.de","https://www.tagesschau.de/wirtschaft/die-neuen-impfstoff-partnerschaften-101.html"
"39",2021-01-21 07:08:00,"Covid-19-Impfstoff Comirnaty: Neue Stellungnahme zu allergischen Reaktione | PZ – Pharmazeutische Zeitung - Pharmazeutische Zeitung online","Covid-19-Impfstoff Comirnaty: Neue Stellungnahme zu allergischen Reaktione | PZ – Pharmazeutische Zeitung&nbsp;&nbsp;Pharmazeutische Zeitung online","https://www.pharmazeutische-zeitung.de/neue-stellungnahme-zu-allergischen-reaktionen-122713/"
"40",2021-01-21 07:08:00,"Keine neuen Impftermine am Dienstag in S-H – Lieferengpässe bei Biontech/Pfizer–Impfstoff - Sat.1 Regional","Keine neuen Impftermine am Dienstag in S-H – Lieferengpässe bei Biontech/Pfizer–Impfstoff&nbsp;&nbsp;Sat.1 Regional","https://www.sat1regional.de/keine-neuen-impftermine-am-dienstag-in-s-h-lieferengpaesse-bei-biontech-pfizer-impfstoff/"
"41",2021-01-21 07:08:00,"Hamburg nutzt sechste Impfdosis von Biontech/Pfizer-Vakzin - onvista","Hamburg nutzt sechste Impfdosis von Biontech/Pfizer-Vakzin&nbsp;&nbsp;onvista","https://www.onvista.de/news/hamburg-nutzt-sechste-impfdosis-von-biontech-pfizer-vakzin-425540881"
"42",2021-01-21 07:08:00,"Corona-Impfstoff: Klarheit über Produktionsmenge Ende Januar - ZDFheute","Corona-Impfstoff: Klarheit über Produktionsmenge Ende Januar&nbsp;&nbsp;ZDFheute","https://www.zdf.de/nachrichten/politik/corona-biontech-impfstoff-produktionsmengen-100.html"
"43",2021-01-21 07:08:00,"Biontech/Pfizer Archives - bundeswehr-journal - bundeswehr-journal","Biontech/Pfizer Archives - bundeswehr-journal&nbsp;&nbsp;bundeswehr-journal","http://www.bundeswehr-journal.de/tag/biontechpfizer/"
"44",2021-01-21 07:08:00,"Wie Ugur Sahin den Biontech-Impfstoff an einem einzigen Tag entwickelte - Business Insider Deutschland","Wie Ugur Sahin den Biontech-Impfstoff an einem einzigen Tag entwickelte&nbsp;&nbsp;Business Insider Deutschland","https://www.businessinsider.de/wissenschaft/gesundheit/wie-ugur-sahin-den-biontech-impfstoff-an-einem-einzigen-tag-entwickelte-c/"
"45",2021-01-21 07:08:00,"Lieferprobleme Biontech Pfizer: Ausgerechnet jetzt: Brandenburgs Impfzentren ohne Impfstoff - ein Kommentar - Märkische Allgemeine Zeitung","Lieferprobleme Biontech Pfizer: Ausgerechnet jetzt: Brandenburgs Impfzentren ohne Impfstoff - ein Kommentar&nbsp;&nbsp;Märkische Allgemeine Zeitung","https://www.maz-online.de/Brandenburg/Lieferprobleme-Biontech-Pfizer-Ausgerechnet-jetzt-Brandenburgs-Impfzentren-ohne-Impfstoff-ein-Kommentar"
"46",2021-01-21 07:08:00,"Biontech/Pfizer-Impfstoff: Sechs statt fünf Dosen in einem Fläschchen - KURIER","Biontech/Pfizer-Impfstoff: Sechs statt fünf Dosen in einem Fläschchen&nbsp;&nbsp;KURIER","https://kurier.at/wissen/gesundheit/biontechpfizer-impfstoff-sechs-statt-fuenf-dosen-in-einem-flaeschchen/401150049"
"47",2021-01-21 07:08:00,"Biontech/Pfizer: Corona-Impfstoff kommt nach Nordrhein-Westfalen - Aachener Nachrichten","Biontech/Pfizer: Corona-Impfstoff kommt nach Nordrhein-Westfalen&nbsp;&nbsp;Aachener Nachrichten","https://www.aachener-nachrichten.de/nrw-region/corona-impfstoff-kommt-nach-nordrhein-westfalen_aid-55382587"
"48",2021-01-21 07:08:00,"Erste EU-Impfdosen von BioNTech/Pfizer an türkische Zyprer übergeben - Hürriyet.de","Erste EU-Impfdosen von BioNTech/Pfizer an türkische Zyprer übergeben&nbsp;&nbsp;Hürriyet.de","https://www.hurriyet.de/news_erste-eu-impfdosen-von-biontech-pfizer-an-tuerkische-zyprer-uebergeben_143544342.html"
"49",2021-01-21 07:08:00,"Kein Halten für BioNTech / Pfizer und Moderna + Gewinnmitnahmen bei den Depots - NTG24","Kein Halten für BioNTech / Pfizer und Moderna + Gewinnmitnahmen bei den Depots&nbsp;&nbsp;NTG24","https://www.ntg24.de/Depots-Aktien-Spekulativ-10012021-Aktien"
"50",2021-01-21 07:08:00,"Sechs statt fünf Dosen pro Biontech/Pfizer-Fläschchen - VIENNA.AT","Sechs statt fünf Dosen pro Biontech/Pfizer-Fläschchen&nbsp;&nbsp;VIENNA.AT","https://www.vienna.at/sechs-statt-fuenf-dosen-pro-biontech-pfizer-flaeschchen/6869624"
