"","feed_pub_date","item_title","item_description","item_link"
"38",2021-01-21 07:08:00,"Die Pfizer- und die Moderna-Impfung im Vergleich - infosperber - Infosperber","Die Pfizer- und die Moderna-Impfung im Vergleich - infosperber&nbsp;&nbsp;Infosperber","https://www.infosperber.ch/gesundheit/public-health/die-pfizer-und-die-moderna-impfung-im-vergleich/"
"39",2021-01-21 07:08:00,"Zweitimpfung heute und morgen mit Biontech/Pfizer-Impfstoff - Lüttringhauser","Zweitimpfung heute und morgen mit Biontech/Pfizer-Impfstoff&nbsp;&nbsp;Lüttringhauser","https://www.luettringhauser.de/2021/01/20/zweitimpfung-heute-und-morgen-mit-biontech-pfizer-impfstoff/"
"40",2021-01-21 07:08:00,"Biontech/Pfizer reduziert Lieferungen vorübergehend um ein Fünftel - nachrichten.at","Biontech/Pfizer reduziert Lieferungen vorübergehend um ein Fünftel&nbsp;&nbsp;nachrichten.at","https://www.nachrichten.at/politik/innenpolitik/jetzt-live-doorstep-nach-videokonferenz-der-first-mover-laender;art385,3341192"
"41",2021-01-21 07:08:00,"Lieferprobleme Biontech Pfizer: Ausgerechnet jetzt: Brandenburgs Impfzentren ohne Impfstoff - ein Kommentar - Märkische Allgemeine Zeitung","Lieferprobleme Biontech Pfizer: Ausgerechnet jetzt: Brandenburgs Impfzentren ohne Impfstoff - ein Kommentar&nbsp;&nbsp;Märkische Allgemeine Zeitung","https://www.maz-online.de/Brandenburg/Lieferprobleme-Biontech-Pfizer-Ausgerechnet-jetzt-Brandenburgs-Impfzentren-ohne-Impfstoff-ein-Kommentar"
"42",2021-01-21 07:08:00,"Lieferungen von Biontech/Pfizer stocken: Corona-Impfstopp in den NRW-Kliniken - Lokalkompass.de","Lieferungen von Biontech/Pfizer stocken: Corona-Impfstopp in den NRW-Kliniken&nbsp;&nbsp;Lokalkompass.de","https://www.lokalkompass.de/essen/c-ratgeber/corona-impfstopp-in-den-nrw-kliniken_a1506045"
"43",2021-01-21 07:08:00,"Kein Halten für BioNTech / Pfizer und Moderna + Gewinnmitnahmen bei den Depots - NTG24","Kein Halten für BioNTech / Pfizer und Moderna + Gewinnmitnahmen bei den Depots&nbsp;&nbsp;NTG24","https://www.ntg24.de/Depots-Aktien-Spekulativ-10012021-Aktien"
"44",2021-01-21 07:08:00,"mRNA-Impfstoffe: Biontechs und Modernas Impfstoffe im Vergleich | PZ - Pharmazeutische Zeitung online","mRNA-Impfstoffe: Biontechs und Modernas Impfstoffe im Vergleich | PZ&nbsp;&nbsp;Pharmazeutische Zeitung online","https://www.pharmazeutische-zeitung.de/biontechs-und-modernas-impfstoffe-im-vergleich-122791/"
"45",2021-01-21 07:08:00,"Impfung der 80-Jährigen: Landrat Burgdorf erklärt, wie es weiter geht - NOZ","Impfung der 80-Jährigen: Landrat Burgdorf erklärt, wie es weiter geht&nbsp;&nbsp;NOZ","https://www.noz.de/lokales/meppen/artikel/2209275/biontech-pfizer-corona-emsland-impfstoff-meppen"
"46",2021-01-21 07:08:00,"Weitere Impfstofflieferung von Biontech/Pfizer für Sachsen-Anhalt erfolgt - H@llAnzeiger","Weitere Impfstofflieferung von Biontech/Pfizer für Sachsen-Anhalt erfolgt&nbsp;&nbsp;H@llAnzeiger","https://www.hallanzeiger.de/aktuelle_nachrichten_land_sachsen_anhalt/19-01-2021-weitere-impfstofflieferung-von-biontech-pfizer-fuer-sachsen-anhalt-erfolgt"
"47",2021-01-21 07:08:00,"Regensburg - Wegen Werksumbauten bei Biontech/Pfizer kommt es zu Verzögerungen - idowa","Regensburg - Wegen Werksumbauten bei Biontech/Pfizer kommt es zu Verzögerungen&nbsp;&nbsp;idowa","https://www.idowa.de/inhalt.regensburg-wegen-werksumbauten-bei-biontech-pfizer-kommt-es-zu-verzoegerungen.97ed384c-b023-48ef-8b95-c99b46d31224.html"
